head,tail,relation,edge_direction,evidence_count,mean_confidence,max_confidence,edge_score,evidence
Reginald,Werdekraf,family,undirected,2,0.9814296182352547,0.9901473243791036,1.0782106390561024,Infobox field family/Father: Aub Dunkelfelger's Elder Brother | Infobox field family/Uncle: Aub Dunkelfelger
Constanze,Wilfried,family,undirected,2,0.9813776166909969,0.9831458414181194,1.078153509520551,"Infobox field family/Relatives: Karstedt (Cousin) Wilfried (Nephew) Melchior (Nephew) Charlotte (Niece) Henriette (Niece) Detlinde (Niece) Rozemyne (Niece, through adoption) Detlinde (Niece) Alstede (Niece) Wolfram (Nephew, Deceased) | Infobox field family/Aunt: Georgine Constanze"
Charlotte,Constanze,family,undirected,2,0.9813776166909969,0.9831458414181194,1.078153509520551,"Infobox field family/Relatives: Karstedt (Cousin) Wilfried (Nephew) Melchior (Nephew) Charlotte (Niece) Henriette (Niece) Detlinde (Niece) Rozemyne (Niece, through adoption) Detlinde (Niece) Alstede (Niece) Wolfram (Nephew, Deceased) | Infobox field family/Aunt: Georgine Constanze"
Aurelia,Martina,family,undirected,2,0.9812524475488982,0.9969194716402496,1.0780159971628793,Infobox field family/Sister: Aurelia | Infobox field family/Sister: Martina Rozemyne (In-Law) 2 half-sisters from father's second wife (Deceased)
Bezewanst,Georgine,family,undirected,2,0.9811771923389048,0.9846216634948868,1.0779333208643944,Infobox field family/Relatives: Sylvester (Nephew) Georgine (Niece) Florencia (Niece-in-law) Ferdinand (Nephew-in-law) Wilfried (Great nephew) Rozemyne (Great niece through adoption) Charlotte (Great niece) Melchior (Great nephew) Detlinde (Great niece) Elvira (Cousin) | Infobox field family/Uncle: Bezewanst Bonifatius
Nahelache,Waldifried,family,undirected,2,0.9808617439144673,0.9837305816263412,1.0775867653488664,"Infobox field family/Uncle: Waldifried (Deceased, In-Law) | Infobox field family/Relatives: Sigiswald (Nephew) Anastasius (Nephew) Hildebrand (Nephew) Nahelache (Niece, In-Law) Eglantine (Niece)"
Sergius,Ferdinand,service_retainer,directed,2,0.980680350758474,0.9958234872326424,1.0773874845986118,"Infobox field occupation: Attendant Ferdinand's Retainer | Sergius (ゼルギウス, Zerugiusu) was an Ahrensbach archattendant who was assigned to be Lord Ferdinand's attendant."
Gunther,Myne,family,undirected,2,0.9806029101229341,0.9877283815087724,1.0773024073647655,Infobox field family/Father: Gunther Urano Motosu’s Father (Former) | Infobox field family/Daughter: Tuuli Myne
Magdalena,Werdekraf,family,undirected,2,0.9805080927920218,0.9859706377967714,1.0771982398798463,"Infobox field family/Sister: Magdalena | Infobox field family/Brother: Werdekraf Waldifried (Deceased, In-Law) Elder Brother Younger Brother"
Milda,Renate,family,undirected,2,0.9804326549225766,0.98905663626305,1.077115362909443,Infobox field family/Aunt: Milda | Infobox field family/Relatives: Renate (Niece) Knut (Nephew) }}
Seltier,Georgine,service_retainer,directed,2,0.980431380887407,0.9907997321743832,1.0771139632387494,Infobox field occupation: Georgine's Attendant | Seltier is an Ahrensbach medattendent and served Georgine as an attendant.
Nahelache,Ralfrieda,family,undirected,2,0.9800390197510218,0.9963295162442136,1.076682910472721,"Infobox field family/Offspring: Stephareine (Granddaughter) Nahelache's Child (Grandson) | Infobox field family/Daughter: Adolphine (In-Law, Former), Nahelache (In-Law), Eglantine (In-Law)"
Ferdinand,Karstedt,family,undirected,2,0.9798803406180134,0.9865064954832083,1.0765085836272428,"Infobox field family/Relatives: Karstedt (Cousin) Wilfried (Nephew) Rozemyne (Niece, Through Adoption) Charlotte (Niece) Melchior (Nephew) Henriette (Niece) Detlinde (Niece) Rudiger (Nephew) | Infobox field family/Relatives: Sylvester (Cousin) Ferdinand (Cousin) Georgine (Cousin) Constanze (Cousin) Traugott (Nephew)"
Previous Count Leisegang,Rozemary,family,undirected,2,0.9798727577273392,0.9873094934287908,1.0765002529703644,"Infobox field family/Relatives: Elvira (Granddaughter, In-Law) Trudeliede (Granddaughter, In-Law) Rozemary (Granddaughter-In-Law, Deceased) Heidemarie (Great-Granddaughter, In-Law, Deceased) Aurelia (Great-Granddaughter, In-Law) | Infobox field family/Grandfather: Previous Count Leisegang (In-Law)"
Claudio,Rozemyne,family,undirected,2,0.979719136295568,0.990608996496561,1.0763314825776178,"Infobox field family/Relatives: Previous Count Leisegang (Grandfather, Deceased) Count Groschel (Cousin) Eckhart (Nephew) Lamprecht (Nephew) Cornelius (Nephew) Rozemyne (Niece) | Infobox field family/Grandmother: Veronica (Adoptive)|family/Uncle=Ferdinand (Adoptive) Claudio (Baptismal)"
Hildebrand,Sieglinde,family,undirected,2,0.979695965759497,0.9893536449981436,1.0763060271419551,"Infobox field family/Relatives: Hildebrand (Nephew, In-Law) | Infobox field family/Aunt: Sieglinde Reichlene"
Hildebrand,Werdekraf,family,undirected,2,0.9794668836952366,0.9858899026693368,1.0760543547710453,Infobox field family/Relatives: Hildebrand (Nephew) Kenntrips (Nephew) Rasantark (Nephew) Codenest (Nephew) | Infobox field family/Uncle: Aub Dunkelfelger Waldifried (Deceased)
Detlinde,Ferdinand,romantic,undirected,2,0.9791814242954506,0.9814091113871232,1.0757407455665244,"Infobox field family/Spouse: Ferdinand (Engaged, Cancelled) | Infobox field family/Spouse: Rozemyne (Engaged) Detlinde (Engaged, Cancelled)"
Alexis,Wilfried,service_retainer,directed,2,0.9789995051998376,0.9799332692844328,1.0755408870125407,"Alexis (アレクシス, Arekushisu) is an Ehrenfest archknight, who serves Wilfried as a guard knight. | Infobox field occupation: Knight Wilfried's Retainer Royal Academy Student (Former)"
Andrea,Hannelore,service_retainer,directed,2,0.978964623142623,0.9949330653122654,1.0755025651558308,Infobox field occupation: Apprentice Attendant Hannelore's Retainer | Andrea is an apprentice arch attendant from Dunkelfelger who serves Lady Hannelore at the Royal Academy.
Florencia,Rudiger,family,undirected,2,0.9787706276159815,0.9817270128713252,1.0752894392863157,"Infobox field family/Relatives: Rudiger (Nephew) Detlinde (Niece, In-Law) Wolfram (Nephew, In-Law, Deceased) Alstede (Niece, In-Law) Several Unnamed Nieces (In-Law) | Infobox field family/Aunt: Florencia Georgine (Deceased)"
Eglantine,Gentiane,family,undirected,2,0.9787201339755465,0.9967643171364164,1.0752339663524342,"Infobox field family/Aunt: Eglantine (Adoptive) | Infobox field family/Relatives: Eglantine (Cousin) Anastasius (Cousin, In Law) Stephareine (Cousin, once removed)"
Ferdinand,Wilfried,family,undirected,2,0.978491586577038,0.9865064954832083,1.0749828813718896,"Infobox field family/Relatives: Karstedt (Cousin) Wilfried (Nephew) Rozemyne (Niece, Through Adoption) Charlotte (Niece) Melchior (Nephew) Henriette (Niece) Detlinde (Niece) Rudiger (Nephew) | Infobox field family/Uncle: Ferdinand"
Ferdinand,Melchior,family,undirected,2,0.978491586577038,0.9865064954832083,1.0749828813718896,"Infobox field family/Relatives: Karstedt (Cousin) Wilfried (Nephew) Rozemyne (Niece, Through Adoption) Charlotte (Niece) Melchior (Nephew) Henriette (Niece) Detlinde (Niece) Rudiger (Nephew) | Infobox field family/Uncle: Ferdinand"
Constanze,Karstedt,family,undirected,2,0.9782000135854689,0.9831458414181194,1.074662555700308,"Infobox field family/Relatives: Karstedt (Cousin) Wilfried (Nephew) Melchior (Nephew) Charlotte (Niece) Henriette (Niece) Detlinde (Niece) Rozemyne (Niece, through adoption) Detlinde (Niece) Alstede (Niece) Wolfram (Nephew, Deceased) | Infobox field family/Relatives: Sylvester (Cousin) Ferdinand (Cousin) Georgine (Cousin) Constanze (Cousin) Traugott (Nephew)"
Karstedt,Rozemyne,family,undirected,2,0.9780486053943764,0.9799662040476008,1.0744962168009689,"Infobox field family/Daughter: Heidemarie (In-Law, Deceased) Rozemyne Aurelia (In-Law) | Infobox field family/Father: Karstedt (Baptismal) Sylvester (Adoptive) Gunther (Biological) Urano Motosu’s Father (Former)"
Ferdinand,Rozemyne,family,undirected,2,0.9776678857888916,0.9865064954832083,1.0740779535638465,"Infobox field family/Relatives: Karstedt (Cousin) Wilfried (Nephew) Rozemyne (Niece, Through Adoption) Charlotte (Niece) Melchior (Nephew) Henriette (Niece) Detlinde (Niece) Rudiger (Nephew) | Infobox field family/Grandmother: Veronica (Adoptive)|family/Uncle=Ferdinand (Adoptive) Claudio (Baptismal)"
Laurenz,Rozemyne,service_retainer,directed,2,0.977564111072543,0.9785335077427344,1.0739639453852128,Laurenz (ラウレンツ Raurentsu) is an apprentice medknight who serves as one of Rozemyne's name-sworn retainers. | Infobox field occupation: Apprentice Knight Royal Academy Student Rozemyne's Retainer
Bezewanst,Veronica,family,undirected,2,0.9773990378034859,0.9942388194051416,1.073782593863296,"Infobox field family/Sister: Veronica Irmhilde (Half-Sister, Deceased) Unnamed Woman (Half-Sister, In-Law, Deceased) | Although he is not a noble, he is the younger brother of Veronica and a relative of Ehrenfest's archducal family. __TOC__"
Hannelore,Lestilaut,family,undirected,2,0.9773907277544638,0.9866734725512692,1.0737734643413208,"Infobox field family/Sister: Hannelore Lungtase (Half-Sister) | As relatives of Trauerqual's third wife Magdalena, Hannelore and her brother Lestilaut occasionally visited her and her son Prince Hildebrand at their royal villa in the Sovereignty, but didn't form a particularly close relationship with the prince."
Rozemyne,Veronica,family,undirected,2,0.9772579504537753,0.9856866248129756,1.0736275935671282,"Infobox field family/Offspring: Wilfried (Grandson) Rozemyne (Granddaughter, Adoptive) Charlotte (Granddaughter) Melchior (Grandson) Henriette (Granddaughter) Wolfram (Grandson, Deceased) Detlinde (Granddaughter) Rudiger (Grandson) Alstede (Granddaughter) Benedikta (Great-Granddaugher) | Infobox field family/Grandmother: Veronica (Adoptive)|family/Uncle=Ferdinand (Adoptive) Claudio (Baptismal)"
Detlinde,Gieselfried,family,undirected,2,0.9766042500042105,0.9982739994007264,1.0729094302201285,"Infobox field family/Father: Gieselfried (Deceased) | Infobox field family/Daughter: Unnamed Daughter (with First Wife, & Letizia's Mother) Detlinde Alstede Several Unnamed Daughters Letizia (Adoptive)"
God of Darkness,Schutzaria,family,undirected,2,0.9765506592565996,0.9766108586043,1.0728505547662444,Infobox field family/Father: God of Darkness | Infobox field family/Daughter: Flutrane Schutzaria Geduldh
Flutrane,God of Darkness,family,undirected,2,0.9765506592565996,0.9766108586043,1.0728505547662444,Infobox field family/Father: God of Darkness | Infobox field family/Daughter: Flutrane Schutzaria Geduldh
Bonifatius,Traugott,family,undirected,2,0.9764380170391328,0.9823785156015364,1.0727268046419125,"Infobox field family/Offspring: Eckhart (Grandson) Lamprecht (Grandson) Cornelius (Grandson) Rozemyne (Granddaughter) Traugott (Grandson) Nikolaus (Grandson) Siegrecht (Great-Grandson, Lamprecht's Son) | He is the grandson of Bonifatius on his father’s side and the grandson of Rihyarda on his mother’s side. __TOC__"
Kazmiar,Melchior,service_retainer,directed,2,0.9763746719461297,0.9862615808554358,1.0726572129443124,Infobox field occupation: Ehrenfest's High Priest Melchior's Retainer Attendant | Kazmiar is an Ehrenfest archattendant who serves as Melchior's attendant.
Laurenz,Sidonius,family,undirected,2,0.9763564449059868,0.9933748041645832,1.0726371884940253,Infobox field family/Father: Sidonius (Deceased) | Infobox field family/Son: Freuden (Deceased) Laurenz Bertram
Freuden,Sidonius,family,undirected,2,0.9763564449059868,0.9933748041645832,1.0726371884940253,Infobox field family/Father: Sidonius (Deceased) | Infobox field family/Son: Freuden (Deceased) Laurenz Bertram
Traugott,Rozemyne,service_retainer,directed,2,0.9763222130555274,0.9821354312379617,1.072599580962447,"Infobox field occupation: Apprentice Knight Royal Academy Student Rozemyne's Retainer (Former) | He previously served as one of Rozemyne’s retainers, but later resigned."
Hartmut,Rozemyne,service_retainer,directed,2,0.9762546967153729,0.9826976921811736,1.0725254066814671,"Hartmut (ハルトムート Harutomuuto) is an archnoble scholar, who serves as Rozemyne’s retainer. | Infobox field occupation: Adult Scholar Rozemyne's Retainer Ehrenfest's High Priest (Former)"
Effa,Kamil,family,undirected,2,0.9760981661021009,0.9984956560191444,1.0723534402261738,"Infobox field family/Mother: Effa | The two would later raise three children: her oldest daughter, Tuuli, her second daughter, Myne, and her youngest son Kamil."
Florencia,Sylvester,romantic,undirected,2,0.9760484273404918,0.9958810283655763,1.072298796611447,"Infobox field family/Spouse: Florencia Brunhilde (Engaged, Second Wife) | His second oldest sister Constanze married into the closely allied duchy of Frenbeltag and became the Archduke's first wife, while Sylvester himself married the younger sister of Aub Frenbeltag, Florencia."
Constanze,Detlinde,family,undirected,2,0.9760387741313111,0.9831458414181194,1.072288191477216,"Infobox field family/Relatives: Karstedt (Cousin) Wilfried (Nephew) Melchior (Nephew) Charlotte (Niece) Henriette (Niece) Detlinde (Niece) Rozemyne (Niece, through adoption) Detlinde (Niece) Alstede (Niece) Wolfram (Nephew, Deceased) | Infobox field family/Aunt: Constanze Florencia (In-Law)"
Fran,Rozemyne,service_retainer,directed,2,0.9759455365644232,0.9851347693334536,1.0721857595404674,Infobox field occupation: Rozemyne's Head Attendant Ferdinand's Attendant (Former) Myne's Head Attendant (Former) | Fran is moved to Alexandria in order to serve as Rozemyne's head attendant as the High Bishop of Alexandria's Temple.
Eckhart,Ferdinand,service_retainer,directed,2,0.9758591532332045,0.9915708284662412,1.0720908577512545,"Infobox field occupation: Knight Ferdinand's Retainer | During his time at the Royal Academy, Eckhart grew to deeply admire Ferdinand and dedicated himself to serving him as a guard knight alongside the scholar Justus."
Eckhart,Rozemyne,family,undirected,2,0.9758412777294425,0.9792611651251988,1.0720712195031554,"He is also the oldest child of Karstedt and Elvira and the older brother of Lamprecht, Cornelius, and Rozemyne. | Infobox field family/Sister: Rozemyne Aurelia (In-Law)"
Ferdinand,Gervasio,family,undirected,2,0.9757524291962159,0.9808742842651268,1.0719736094127224,Infobox field family/Uncle: Bezewanst (In-Law) (Deceased) Bonifatius Gervasio | Infobox field family/Relatives: Ferdinand (Nephew) Leonzio (Cousin)
Judithe,Rozemyne,service_retainer,directed,2,0.9756416115634967,0.9789175385766428,1.0718518637996162,"Infobox field occupation: Rozemyne's Retainer (Former) | Judithe (ユーディット, Yuuditto) is a mednoble apprentice guard knight from Kirnberger who served as a retainer to Rozemyne."
Hildebrand,Waldifried,family,undirected,2,0.9755183854618649,0.9779929062025934,1.0717164860900787,"Infobox field family/Relatives: Sigiswald (Nephew) Anastasius (Nephew) Hildebrand (Nephew) Nahelache (Niece, In-Law) Eglantine (Niece) | Infobox field family/Uncle: Aub Dunkelfelger Waldifried (Deceased)"
Detlinde,Florencia,family,undirected,2,0.975329359857914,0.9817270128713252,1.0715088202387053,"Infobox field family/Relatives: Rudiger (Nephew) Detlinde (Niece, In-Law) Wolfram (Nephew, In-Law, Deceased) Alstede (Niece, In-Law) Several Unnamed Nieces (In-Law) | Infobox field family/Aunt: Constanze Florencia (In-Law)"
Constanze,Sylvester,family,undirected,2,0.9751804331608744,0.9850874197293832,1.071345207539227,"Infobox field family/Sister: Georgine Constanze | Constanze's face was in large parts inherited from her father's side, making her resemble Sylvester far more than her mother or sister."
Konrad,Philine,family,undirected,2,0.9751155521961051,0.9984010413830334,1.0712739285140307,"Infobox field family/Sister: Philine | Konrad was born in the city of Ehrenfest as the laynoble son of Kashick and his wife Theresia, and is the younger brother of Philine."
Codenest,Magdalena,family,undirected,2,0.9744006232061295,0.9863622149289106,1.0704884987401184,Infobox field family/Relatives: Lestilaut (Nephew) Hannelore (Niece) Raufereg (Nephew) Lungtase (Niece) Kenntrips (Nephew) Rasantark (Nephew) Codenest (Nephew) | Infobox field family/Aunt: Sieglinde Magdalena Reichlene
Constanze,Georgine,family,undirected,2,0.9742256071094191,0.98192645424105,1.0702962239055576,Infobox field family/Sister: Georgine (Deceased) Florencia (In-Law) | Infobox field family/Sister: Florencia (In-Law) Constanze
Adolphine,Hildebrand,family,undirected,2,0.9741810997324025,0.9900747659242902,1.0702473275542308,"Infobox field family/Sister: Trauerqual's Daughter (Deceased) Eglantine (Half-Sister, In-Law) Nahelache (Half-Sister, In-Law) Adolphine (Half-Sister, In-Law, Former) | Infobox field family/Brother: Ortwin Anastasius (In-Law) (Former) Hildebrand (Half-Brother, In-Law) (Former)"
Bonifatius,Irmhilde,family,undirected,2,0.9739567697766155,0.9759221977093914,1.0700008759080868,"Infobox field family/Sister: Irmhilde (Half-Sister, Deceased) Veronica (In-Law) Unnamed Younger Sister (Deceased) | Infobox field family/Brother: Adelbert (Half-Brother, Deceased) Bonifatius (Half-Brother)"
Goddess of Light,Mestionora,family,undirected,2,0.9731783046170446,0.9899069633956388,1.0691456445174823,Infobox field family/Offspring: Mestionora (Granddaughter) | Infobox field family/Grandmother: Goddess of Light
Elvira,Veronica,family,undirected,2,0.9728438576952658,0.9784592223766516,1.068778217019309,"Infobox field family/Relatives: Elvira (Niece) Claudio (Nephew) | As the daughter of Veronica’s half-sister, Elvira faced political persecution and harassment throughout her life."
Magdalena,Waldifried,family,undirected,2,0.9727661035773985,0.975045547787272,1.0686927953899252,"Infobox field family/Brother: Werdekraf Waldifried (Deceased, In-Law) Elder Brother Younger Brother | Infobox field family/Sister: Eglantine's mother (Deceased, In-Law) Magdalena (In-Law)"
Adolphine,Anastasius,family,undirected,2,0.9727064795157516,0.9871255254909884,1.0686272916630997,"Infobox field family/Sister: Trauerqual's Daughter (Deceased) Nahelache (In-Law) Adolphine (In-Law, Former) | Infobox field family/Brother: Ortwin Anastasius (In-Law) (Former) Hildebrand (Half-Brother, In-Law) (Former)"
Eglantine,Waldifried,family,undirected,2,0.9718048589385101,0.9779929062025934,1.067636760217226,"Infobox field family/Relatives: Sigiswald (Nephew) Anastasius (Nephew) Hildebrand (Nephew) Nahelache (Niece, In-Law) Eglantine (Niece) | Infobox field family/Uncle: Aub Klassenberg Zent Trauerqual Waldifried (Deceased)"
Magdalena,Werdekraf's Elder Brother,family,undirected,2,0.9717793658398481,0.9859706377967714,1.0676087531857599,Infobox field family/Sister: Magdalena | Werdekraf's Elder Brother is a member of Dunkelfelger's archducal family and the elder brother of Werdekraf and Magdalena.
Lutz,Tuuli,romantic,undirected,2,0.9714563285769284,0.977927825708118,1.0672538604790187,Infobox field family/Spouse: Tuuli (Engaged) | Infobox field family/Spouse: Lutz (Engaged)
Rudiger,Sylvester,family,undirected,2,0.97142000316304,0.9900755707502948,1.0672139529329299,"Infobox field family/Relatives: Karstedt (Cousin) Detlinde (Niece) Alstede (Niece) Wolfram (Nephew, Deceased) Rudiger (Nephew) | Infobox field family/Uncle: Sylvester Ferdinand"
Georgine,Gieselfried,romantic,undirected,2,0.9713607699684192,0.9731021456646836,1.0671488786174224,"Infobox field family/Spouse: Gieselfried Zausengas nobleman (Engaged, Former) | Infobox field family/Spouse: Georgine (First Wife, Former Thrid Wife) First Wife (Deceased) Second Wife (Deceased)"
Hildebrand,Letizia,romantic,undirected,2,0.9713192929717234,0.9716389417540938,1.0671033114791553,Infobox field family/Spouse: Hildebrand (Engagement promised) | Infobox field family/Spouse: Letizia (Engagement Promised)
Aurelia,Rozemyne,family,undirected,2,0.971173962700683,0.9767625019438192,1.066943649857475,"Infobox field family/Sister: Charlotte (Adoptive) Henriette (Adoptive) Heidemarie (Baptismal, In-Law, Deceased) Tuuli (Biological) Aurelia (In-Law) | Infobox field family/Sister: Martina Rozemyne (In-Law) 2 half-sisters from father's second wife (Deceased)"
Matthias,Rozemyne,service_retainer,directed,2,0.9710444584411696,0.9765947144023516,1.0668013748865386,"Infobox field occupation: Apprentice Knight Royal Academy Student Rozemyne's Retainer | Matthias (マティアス, Matiasu) is an adult mednoble knight who serves as one of Rozemyne's name-sworn retainers."
Charlotte,Ferdinand,family,undirected,2,0.9709750117302474,0.9865064954832083,1.0667250798765118,"Infobox field family/Relatives: Karstedt (Cousin) Wilfried (Nephew) Rozemyne (Niece, Through Adoption) Charlotte (Niece) Melchior (Nephew) Henriette (Niece) Detlinde (Niece) Rudiger (Nephew) | Infobox field family/Uncle: Ferdinand Aub Frenbeltag"
Aub Klassenberg,Gentiane,family,undirected,2,0.9706958020843801,0.9893392791042138,1.0664183367284474,Infobox field family/Father: Aub Klassenberg | Gentiane is the daughter of Aub Klassenberg and his third wife.
Damuel,Rozemyne,service_retainer,directed,2,0.9704985628200531,0.974943073751792,1.0662016472488498,"Damuel (ダームエル, Daamueru) is a layknight, who serves as Rozemyne’s retainer and lead guard knight at the temple. | Infobox field occupation: Bonifatius' Guard Knight Rozemyne's Guard Knight (Former)"
Aub Frenbeltag,Charlotte,family,undirected,2,0.9704806822529419,0.9855178365285976,1.066182003438093,"Infobox field family/Relatives: Wilfried (Nephew) Rozemyne (Niece, Adoptive) Charlotte (Niece) Melchior (Nephew) Detlinde (Niece, In-Law) Alstede (Niece, In-Law) | Infobox field family/Uncle: Ferdinand Aub Frenbeltag"
Rozemyne,Sylvester,family,undirected,2,0.9703123301976078,0.976131006741152,1.0659970498012805,Infobox field family/Father: Karstedt (Baptismal) Sylvester (Adoptive) Gunther (Biological) Urano Motosu’s Father (Former) | Infobox field family/Daughter: Rozemyne (adoptive) Charlotte Henriette
Goddess of Light,Schutzaria,family,undirected,2,0.9697262427517803,0.976490459908899,1.0653531669310603,Infobox field family/Daughter: Flutrane Schutzaria Geduldh | Infobox field family/Mother: Goddess of Light
Flutrane,Goddess of Light,family,undirected,2,0.9697262427517803,0.976490459908899,1.0653531669310603,Infobox field family/Daughter: Flutrane Schutzaria Geduldh | Infobox field family/Mother: Goddess of Light
Ferdinand,Rudiger,family,undirected,2,0.9696354655294968,0.9865064954832083,1.0652534379591285,"Infobox field family/Relatives: Karstedt (Cousin) Wilfried (Nephew) Rozemyne (Niece, Through Adoption) Charlotte (Niece) Melchior (Nephew) Henriette (Niece) Detlinde (Niece) Rudiger (Nephew) | Infobox field family/Uncle: Sylvester Ferdinand"
Corinna,Milda,family,undirected,2,0.9690029012699558,0.975832160713798,1.0645584950902245,Infobox field family/Sister: Corinna | Infobox field family/Sister: Milda (In-Law)
Angelica,Rozemyne,service_retainer,directed,2,0.9685873503666311,0.9757105095684586,1.064101965761265,Infobox field occupation: Knight Rozemyne's Retainer | Angelica (アンゲリカ Angerika) is a medknight who serves Rozemyne as a retainer.
Damuel,Philine,romantic,undirected,2,0.9684720235716082,0.9818236953836657,1.06397526632704,Infobox field family/Spouse: Damuel (Engaged)}} | Infobox field family/Spouse: Philine (Engaged)
Roderick,Rozemyne,service_retainer,directed,2,0.9675057580952562,0.9794805749876292,1.062913715200604,Infobox field occupation: Royal Academy Student Apprentice Scholar Rozemyne's Retainer | He will continue to serve as Rozemyne's retainer in Alexandria.
Werdekraf,Werdekraf's Elder Brother,family,undirected,2,0.9659217411522611,0.9742553884215972,1.0611734947215712,Infobox field family/Brother: Werdekraf Younger Brother Trauerqual (In Law) | Werdekraf's Elder Brother is a member of Dunkelfelger's archducal family and the elder brother of Werdekraf and Magdalena.
Delia,Myne,service_retainer,directed,2,0.9654030303858157,0.9731396467204748,1.0606036326992896,Infobox field occupation: Myne's Attendant (Former) | She was originally assigned to serve as Myne’s attendant and report on her activities to the High Bishop.
Leonore,Rozemyne,service_retainer,directed,2,0.9649909059064721,0.9784880337242552,1.0601508676818219,"Infobox field occupation: Knight Rozemyne's Retainer Royal Academy Student (Former) | Leonore (レオノーレ, Reonoore) is an archknight from Ehrenfest who serves as Rozemyne's guard knight."
Lutz,Sieg,family,undirected,2,0.9648566399013025,0.9711007564655736,1.0600033613985922,"He is the second of four brothers, and the older brother of Lutz. | Infobox field family/Brother: Zasha Sieg Ralph"
Magdalena,Trauerqual,romantic,undirected,2,0.9644457491286296,0.973730558487804,1.0595519517464334,"Infobox field family/Spouse: Magdalena (First Wife, Former Third Wife) Clementia (Second Wife) Ralfrieda (Third Wife , Former First Wife ) | Upon Trauerqual abdicating the throne and Ralfrieda's demotion to third wife, Magdalena becomes his first wife in their new founded duchy of Blumenfeld."
Rasantark,Lestilaut,service_retainer,directed,2,0.9623064381447859,0.9672097657426814,1.0572016784103,"Infobox field occupation: Royal Academy Student Apprentice Knight Lestilaut's Retainer | Rasantark is an Dunkelfelger apprentice archknight, currently serving his cousin Lestilaut as a guard knight and attending the Royal Academy."
Heileind,Tollkuehnheit,family,undirected,2,0.96191324722892,0.9686440974572732,1.0567697140383372,"He was the son of Aeussewahl and the brother of Tollkuehnheit. | He was a Royal Family member of the ancient past, being the son of Aeussewahl and the brother of Heileind."
Cornelius,Leonore,romantic,undirected,2,0.9617016183339998,0.9620849768210868,1.0565372159337405,Infobox field family/Spouse: Leonore (Engaged) | Infobox field family/Spouse: Cornelius (Engaged)
Elvira,Rozemyne,family,undirected,2,0.9615732104237761,0.9659566994292298,1.0563961454256066,"Infobox field family/Daughter: Rozemyne (Baptismal) Heidemarie (In-Law, Deceased) Aurelia (In-Law) | Infobox field family/Mother: Elvira (Baptismal) Florencia (Adoptive) Rozemary (Purported Biological) Effa (Biological) Urano Motosu’s Mother (Former)"
Florencia,Rozemyne,family,undirected,2,0.9608416875361929,0.9644936536540634,1.0555924853918657,Infobox field family/Daughter: Rozemyne (Adoptive) Charlotte Henriette | Infobox field family/Mother: Elvira (Baptismal) Florencia (Adoptive) Rozemary (Purported Biological) Effa (Biological) Urano Motosu’s Mother (Former)
Martina,Detlinde,service_retainer,directed,2,0.960683434112802,0.9706593908125832,1.0554186262362046,"Infobox field occupation: Prisoner Apprentice Attendant of Detlinde (Former) | Martina (マルティナ, Marutina) was an apprentice Ahrensbach archattendant serving Detlinde."
Bonifatius,Elvira,family,undirected,2,0.9591465861068962,0.9658333584676656,1.0537302261311015,"Infobox field family/Daughter: Elvira (In-Law) Trudeliede (In-Law) Rozemary (In-Law, Deceased) Gudrun (In-Law) | Infobox field family/Father: Previous Count Haldenzel Bonifatius (In-Law)"
Gudrun,Karstedt,family,undirected,2,0.958871993578059,0.9660867472395336,1.0534285554045444,"Infobox field family/Sister: Gudrun (In-Law) | Infobox field family/Brother: Justus Karstedt (In-Law, Half-Brother)"
Kamil,Tuuli,family,undirected,2,0.9569185093836226,0.9579425133826944,1.0512824336628177,"Infobox field family/Sister: Tuuli Myne (Officially Deceased) | Tuuli (トゥーリ, Tuuri) is the oldest daughter of Gunther and Effa, as well as the older sister of Myne and Kamil."
Lutz,Zasha,family,undirected,2,0.9561639832754467,0.9586125233370316,1.0504535020082548,"Infobox field family/Brother: Zasha Sieg Ralph | He is the eldest of four brothers, and the older brother of Lutz."
Harland,Anastasius,service_retainer,directed,2,0.9513018633236119,0.9514207754963172,1.0451119172801906,Infobox field occupation: Prince Anastasius' Head Guard Knight Adult Knight | Harland is a sovereign archknight who serves as Anastasius's head guard knight.
Gentiane,Hensfen,family,undirected,1,0.9993034817907408,0.9993034817907408,0.6926643909269886,Infobox field family/Sister: Gentiane (Half-Sister)
Cordula,Sieglinde,service_retainer,directed,1,0.9990212059690152,0.9990212059690152,0.6924687322370193,Infobox field occupation: Hannelore's Head Attendant Sieglinde's Retainer (Former)
Neigunheit,Rundsein,family,undirected,1,0.9988242734061074,0.9988242734061074,0.6923322289862792,Infobox field family/Father: Neigunheit
Rozemyne,Viscount Joisontak,family,undirected,1,0.998195144079399,0.998195144079399,0.6918961497672638,Infobox field family/Relatives: Rozemyne (Niece)
Deid,Effa,family,undirected,1,0.998138507601202,0.998138507601202,0.6918568923520847,"Infobox field family/Relatives: Deid's Mother (Grand-Cousin, In-Law)"
Bonifatius,Previous Count Leisegang,family,undirected,1,0.9976165913581044,0.9976165913581044,0.6914951275796931,Infobox field family/Father: Fifth Aub Ehrenfest Previous Count Leisegang (In-Law) (Deceased)
Lestilaut,Werdekraf,family,undirected,1,0.9975879241987128,0.9975879241987128,0.6914752570189862,Infobox field family/Father: Werdekraf
Hannelore,Werdekraf,family,undirected,1,0.9975879241987128,0.9975879241987128,0.6914752570189862,Infobox field family/Father: Werdekraf
